,2P,2P.1,2PA,3P,3P.1,3PA,AST,BLK,DRB,FG,FG%,FGA,FT,FT%,FTA,G,GS,MP,ORB,PF,PTS,STL,TOV,TRB,Traded,Pos_C,Pos_C-PF,Pos_C-SF,Pos_F,Pos_G-F,Pos_PF,Pos_PF-C,Pos_PF-SF,Pos_PG,Pos_PG-SG,Pos_SF,Pos_SF-PF,Pos_SF-SG,Pos_SG,Pos_SG-PF,Pos_SG-PG,Pos_SG-SF,player_year,Player,Age,Tm,PER,TS%,3PAr,FTr,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Year,Signed,Dollars_Per_year
582,0.5,0.565,0.8,0.0,0.14300000000000002,0.3,0.5,0.2,0.5,0.5,0.467,1.1,0.1,0.5,0.2,28,0,4.4,0.3,0.3,1.1,0.2,0.3,0.8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Brian Scalabrine2012,Brian Scalabrine,33,CHI,13.5,0.49,0.233,0.2,0.0,0.2,0.3,0.10800000000000001,-1.7,2.7,1.0,0.1,2012,2012,0.0
3900,3.0,0.462,6.4,0.0,0.0,0.1,0.5,0.5,2.2,3.0,0.456,6.5,1.8,0.618,3.0,37,10,18.9,2.0,2.4,7.8,0.4,1.4,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Samardo Samuels2011,Samardo Samuels,22,CLE,11.7,0.498,0.012,0.456,-0.3,0.3,0.0,0.002,-3.9,-1.6,-5.5,-0.6,2011,2012,0.0
3901,1.9,0.455,4.3,0.0,0.0,0.0,0.4,0.4,2.2,1.9,0.455,4.3,1.5,0.701,2.2,54,0,15.3,1.2,2.1,5.4,0.4,1.0,3.3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Samardo Samuels2012,Samardo Samuels,23,CLE,11.1,0.517,0.0,0.506,0.2,0.5,0.7,0.039,-3.9,-1.3,-5.3,-0.8,2012,2012,0.0
3886,0.8,0.8,1.0,0.0,0.0,0.0,0.0,0.0,0.2,0.8,0.8,1.0,0.0,,0.0,5,0,3.4,0.2,0.2,1.6,0.0,0.2,0.4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Ryan Reid2012,Ryan Reid,25,OKC,17.6,0.8,0.0,0.0,0.0,0.0,0.1,0.142,0.0,-5.3,-5.3,0.0,2012,2012,0.0
910,1.3,0.364,3.7,0.0,0.0,1.7,0.3,0.0,0.7,1.3,0.25,5.3,0.0,,0.0,3,0,11.0,0.7,1.0,2.7,0.3,0.0,1.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Craig Brackins2011,Craig Brackins,23,PHI,0.1,0.25,0.313,0.0,-0.1,0.0,-0.1,-0.154,-7.2,-3.0,-10.3,-0.1,2011,2012,0.0
911,0.4,0.25,1.7,0.2,0.33299999999999996,0.6,0.6,0.1,0.7,0.6,0.273,2.4,0.1,0.5,0.1,14,1,6.3,0.4,0.4,1.6,0.0,0.3,1.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Craig Brackins2012,Craig Brackins,24,PHI,4.3,0.325,0.273,0.061,-0.2,0.1,-0.1,-0.065,-5.6,-1.5,-7.0,-0.1,2012,2012,0.0
843,1.0,0.511,1.9,0.0,0.0,0.0,0.2,0.5,1.1,1.0,0.511,1.9,1.0,0.774,1.3,24,1,7.8,0.8,0.9,2.9,0.3,0.3,1.9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Chris Wright2012,Chris Wright,23,GSW,18.6,0.597,0.0,0.6890000000000001,0.5,0.2,0.6,0.163,-1.3,0.4,-0.9,0.1,2012,2012,0.0
1921,0.6,0.43700000000000006,1.3,1.1,0.335,3.1,1.5,0.2,3.9,1.6,0.365,4.5,0.9,0.825,1.0,77,2,22.5,0.4,2.6,5.2,0.5,0.7,4.3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,James Posey2010,James Posey,33,NOH,8.7,0.525,0.701,0.23199999999999998,1.0,1.4,2.4,0.067,-1.0,0.3,-0.7,0.6,2010,2012,0.0
1922,0.3,0.483,0.6,1.4,0.316,4.3,0.7,0.1,2.8,1.7,0.336,4.9,0.2,0.733,0.3,49,0,17.1,0.2,2.1,4.9,0.5,0.5,3.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,James Posey2011,James Posey,34,IND,7.5,0.485,0.88,0.062,0.0,1.0,1.0,0.055999999999999994,-1.1,-0.7,-1.7,0.1,2011,2012,0.0
3956,1.1,0.43799999999999994,2.4,0.0,0.0,0.1,0.1,1.0,1.3,1.1,0.429,2.5,0.5,0.526,1.0,20,0,11.4,1.1,2.1,2.6,0.4,1.0,2.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Sean Williams2010,Sean Williams,23,NJN,7.0,0.45299999999999996,0.02,0.38799999999999996,-0.4,0.3,-0.2,-0.036000000000000004,-7.3,1.1,-6.2,-0.2,2010,2012,0.0
3957,1.3,0.636,2.0,0.0,0.0,0.0,0.5,0.7,1.1,1.3,0.636,2.0,1.1,0.9229999999999999,1.2,11,0,9.7,1.2,1.6,3.6,0.4,0.9,2.3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sean Williams2012,Sean Williams,25,TOT,18.7,0.722,0.0,0.591,0.2,0.2,0.4,0.19899999999999998,0.0,3.5,3.5,0.2,2012,2012,0.0
3168,3.2,0.373,8.5,1.0,0.3,3.3,2.2,0.1,2.4,4.2,0.35200000000000004,11.8,2.6,0.7120000000000001,3.7,18,12,27.3,0.6,1.3,11.9,1.1,0.8,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Michael Redd2010,Michael Redd,30,MIL,12.1,0.444,0.282,0.31,-0.1,0.7,0.6,0.059000000000000004,-1.6,-0.3,-2.0,0.0,2010,2012,0.0
3169,1.4,0.5,2.8,0.4,0.235,1.7,1.2,0.1,0.8,1.8,0.4,4.5,0.4,1.0,0.4,10,0,13.4,0.0,0.4,4.4,0.2,0.4,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Michael Redd2011,Michael Redd,31,MIL,9.7,0.47,0.37799999999999995,0.08900000000000001,0.0,0.1,0.1,0.048,-3.0,-1.9,-4.9,-0.1,2011,2012,0.0
3170,2.0,0.447,4.5,0.8,0.318,2.6,0.6,0.0,1.2,2.8,0.4,7.1,1.7,0.7929999999999999,2.2,51,2,15.1,0.3,0.6,8.2,0.3,0.7,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Michael Redd2012,Michael Redd,32,PHO,13.9,0.511,0.36700000000000005,0.308,0.6,0.2,0.8,0.052000000000000005,-0.3,-3.6,-3.8,-0.4,2012,2012,0.0
301,1.2,0.45799999999999996,2.6,1.3,0.414,3.2,1.9,0.2,2.5,2.5,0.434,5.9,0.9,0.789,1.2,81,81,28.3,0.4,1.9,7.3,0.8,0.9,2.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Anthony Parker2010,Anthony Parker,34,CLE,9.9,0.5760000000000001,0.5489999999999999,0.2,2.3,2.6,4.9,0.10300000000000001,0.2,0.7,0.9,1.7,2010,2012,0.0
302,1.9,0.41200000000000003,4.5,1.2,0.379,3.2,3.0,0.1,2.6,3.1,0.39899999999999997,7.7,1.0,0.779,1.3,72,65,29.0,0.5,1.5,8.3,0.9,1.1,3.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Anthony Parker2011,Anthony Parker,35,CLE,10.5,0.505,0.41100000000000003,0.172,0.9,0.6,1.5,0.034,-0.9,-0.7,-1.6,0.2,2011,2012,0.0
303,1.8,0.484,3.7,1.0,0.36200000000000004,2.7,2.4,0.1,2.5,2.8,0.433,6.4,0.7,0.625,1.1,51,51,25.1,0.2,1.3,7.2,0.7,1.0,2.7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Anthony Parker2012,Anthony Parker,36,CLE,10.9,0.523,0.423,0.172,1.0,0.4,1.4,0.052000000000000005,-0.9,-1.2,-2.1,0.0,2012,2012,0.0
3115,3.7,0.486,7.7,1.1,0.385,2.9,1.6,1.1,5.2,4.9,0.45799999999999996,10.6,2.7,0.82,3.3,73,73,29.4,1.8,3.1,13.5,0.5,1.7,7.1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mehmet Okur2010,Mehmet Okur,30,UTA,15.6,0.561,0.275,0.308,2.6,3.0,5.6,0.126,0.1,0.8,0.9,1.6,2010,2012,0.0
3116,1.3,0.37,3.5,0.4,0.313,1.2,1.5,0.3,1.6,1.7,0.355,4.8,1.2,0.75,1.5,13,0,12.9,0.7,1.4,4.9,0.3,0.5,2.3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mehmet Okur2011,Mehmet Okur,31,UTA,12.6,0.452,0.258,0.32299999999999995,0.1,0.1,0.2,0.048,-1.1,-1.6,-2.7,0.0,2011,2012,0.0
3117,1.7,0.433,3.9,1.4,0.319,4.2,1.8,0.3,3.5,3.1,0.374,8.2,0.2,0.6,0.3,17,14,26.7,1.3,2.6,7.6,0.5,1.5,4.8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mehmet Okur2012,Mehmet Okur,32,NJN,8.4,0.46,0.518,0.036000000000000004,-0.2,0.1,0.0,-0.004,-1.5,-1.2,-2.8,-0.1,2012,2012,0.0
4053,1.2,0.525,2.2,0.0,0.0,0.0,0.4,0.4,1.8,1.2,0.521,2.2,1.4,0.765,1.8,54,0,11.1,0.9,1.6,3.7,0.2,0.6,2.7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Shelden Williams2010,Shelden Williams,26,BOS,14.1,0.612,0.008,0.81,1.1,0.9,2.0,0.162,-1.9,0.9,-1.0,0.1,2010,2012,0.0
4054,1.7,0.46799999999999997,3.7,0.0,0.0,0.0,0.5,0.4,3.1,1.7,0.46799999999999997,3.7,1.0,0.773,1.3,59,38,15.4,1.6,2.1,4.5,0.4,0.7,4.6,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Shelden Williams2011,Shelden Williams,27,TOT,12.3,0.522,0.0,0.341,0.9,1.1,1.9,0.102,-2.1,0.5,-1.6,0.1,2011,2012,0.0
4055,1.7,0.478,3.5,0.0,0.0,0.0,0.6,0.7,3.6,1.7,0.478,3.5,1.3,0.731,1.8,58,35,22.0,2.4,2.6,4.6,0.8,1.1,6.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Shelden Williams2012,Shelden Williams,28,NJN,11.9,0.5429999999999999,0.0,0.517,1.1,1.0,2.1,0.078,-2.1,1.0,-1.1,0.4,2012,2012,0.0
2318,1.8,0.507,3.5,0.0,0.0,0.0,0.3,0.3,2.1,1.8,0.507,3.5,1.0,0.652,1.5,43,5,14.8,1.5,1.4,4.6,0.5,0.5,3.6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Jordan Williams2012,Jordan Williams,21,NJN,14.5,0.544,0.0,0.434,1.0,0.4,1.3,0.10099999999999999,-2.0,-1.1,-3.1,-0.2,2012,2012,0.0
4148,0.4,0.541,0.7,0.4,0.31,1.3,0.1,0.0,0.6,0.8,0.389,2.0,0.1,0.778,0.2,54,0,6.7,0.0,0.4,2.1,0.1,0.0,0.6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Steve Novak2010,Steve Novak,26,LAC,8.3,0.505,0.657,0.083,0.2,0.1,0.3,0.043,-2.1,-3.1,-5.3,-0.3,2010,2012,0.0
4149,0.3,0.429,0.7,0.9,0.565,1.5,0.1,0.2,0.8,1.2,0.522,2.2,0.3,1.0,0.3,30,0,7.2,0.1,0.5,3.5,0.0,0.1,0.9,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Steve Novak2011,Steve Novak,27,TOT,17.8,0.737,0.687,0.11900000000000001,0.7,0.2,0.9,0.196,2.9,-2.8,0.1,0.1,2011,2012,0.0
4150,0.5,0.509,1.0,2.5,0.47200000000000003,5.2,0.2,0.2,1.8,3.0,0.478,6.2,0.4,0.846,0.5,54,0,18.9,0.2,1.1,8.8,0.3,0.4,1.9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Steve Novak2012,Steve Novak,28,NYK,15.9,0.684,0.8370000000000001,0.077,2.9,0.9,3.9,0.18100000000000002,3.3,-2.5,0.8,0.9,2012,2012,0.0
221,1.8,0.408,4.5,1.3,0.386,3.3,1.0,0.3,2.5,3.1,0.39899999999999997,7.8,0.9,0.7170000000000001,1.3,75,28,19.7,0.4,2.1,8.5,0.4,0.9,3.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Andres Nocioni2010,Andres Nocioni,30,SAC,11.1,0.504,0.424,0.16899999999999998,0.4,1.0,1.3,0.044000000000000004,-1.4,-1.8,-3.2,-0.4,2010,2012,0.0
222,1.4,0.478,2.9,0.8,0.35600000000000004,2.2,0.8,0.3,2.8,2.2,0.426,5.1,0.9,0.8029999999999999,1.1,54,17,17.2,0.4,1.9,6.1,0.3,0.9,3.1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Andres Nocioni2011,Andres Nocioni,31,PHI,10.1,0.5379999999999999,0.426,0.22,0.2,1.1,1.3,0.067,-2.1,-0.6,-2.7,-0.2,2011,2012,0.0
223,0.4,0.28600000000000003,1.3,0.1,0.16699999999999998,0.5,0.1,0.1,1.2,0.5,0.25,1.8,0.5,0.545,1.0,11,1,5.1,0.1,0.4,1.5,0.1,0.5,1.3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Andres Nocioni2012,Andres Nocioni,32,PHI,1.8,0.342,0.3,0.55,-0.3,0.1,-0.2,-0.139,-10.8,-2.2,-13.0,-0.2,2012,2012,0.0
1450,0.9,0.524,1.8,0.4,0.297,1.4,0.6,0.3,1.8,1.3,0.425,3.2,0.3,0.583,0.5,46,5,14.9,0.7,2.0,3.4,0.6,0.5,2.5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Eduardo Najera2010,Eduardo Najera,33,TOT,8.4,0.501,0.43799999999999994,0.16399999999999998,0.1,0.8,0.8,0.057999999999999996,-1.8,0.8,-1.0,0.2,2010,2012,0.0
1451,0.5,0.395,1.2,0.4,0.324,1.1,0.6,0.2,1.0,0.8,0.361,2.3,0.2,0.545,0.4,31,0,12.0,0.5,1.7,2.2,0.4,0.4,1.4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Eduardo Najera2011,Eduardo Najera,34,CHA,5.5,0.449,0.47200000000000003,0.153,-0.1,0.3,0.2,0.02,-2.8,0.0,-2.8,-0.1,2011,2012,0.0
1452,0.7,0.457,1.6,0.4,0.276,1.3,0.5,0.2,1.8,1.1,0.375,2.9,0.1,0.5,0.2,22,0,12.3,0.5,1.8,2.6,0.9,0.3,2.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Eduardo Najera2012,Eduardo Najera,35,CHA,9.3,0.441,0.45299999999999996,0.063,-0.1,0.3,0.2,0.035,-2.6,0.7,-2.0,0.0,2012,2012,0.0
4047,1.2,0.457,2.7,1.3,0.401,3.3,0.7,0.8,2.8,2.6,0.426,6.0,0.6,0.8370000000000001,0.8,64,11,20.7,0.9,2.6,7.1,0.6,0.7,3.7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Shawne Williams2011,Shawne Williams,24,NYK,12.2,0.5579999999999999,0.551,0.127,1.4,1.1,2.5,0.08900000000000001,0.1,-0.5,-0.4,0.5,2011,2012,0.0
4048,0.8,0.35,2.4,0.8,0.24100000000000002,3.5,0.6,0.4,1.9,1.7,0.28600000000000003,5.9,0.3,0.727,0.4,25,6,20.6,0.8,1.8,4.5,0.4,0.5,2.7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Shawne Williams2012,Shawne Williams,25,NJN,4.9,0.37200000000000005,0.5920000000000001,0.075,-0.5,0.1,-0.4,-0.040999999999999995,-3.4,-1.7,-5.0,-0.5,2012,2012,0.0
493,2.6,0.474,5.5,0.5,0.28,1.6,1.9,0.4,3.9,3.0,0.43,7.1,2.2,0.8270000000000001,2.7,82,37,23.8,1.0,2.3,8.8,0.5,1.3,4.9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Brad Miller2010,Brad Miller,33,CHI,12.9,0.53,0.22699999999999998,0.379,1.5,2.5,4.0,0.098,-1.3,0.5,-0.8,0.6,2010,2012,0.0
494,1.5,0.48700000000000004,3.2,0.7,0.374,1.8,2.4,0.4,3.0,2.2,0.446,4.9,1.3,0.83,1.6,60,5,16.9,0.7,1.6,6.4,0.5,0.9,3.7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Brad Miller2011,Brad Miller,34,HOU,16.3,0.5660000000000001,0.361,0.318,2.0,1.0,3.0,0.142,1.3,0.3,1.6,0.9,2011,2012,0.0
495,0.1,0.16699999999999998,0.8,0.5,0.467,1.0,1.6,0.1,1.0,0.6,0.33299999999999996,1.8,0.7,0.833,0.8,15,1,9.7,0.3,0.7,2.3,0.3,0.8,1.3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Brad Miller2012,Brad Miller,35,MIN,10.7,0.542,0.556,0.444,0.1,0.1,0.2,0.06,-1.5,-0.6,-2.1,0.0,2012,2012,0.0
1453,1.0,0.308,3.3,0.3,0.2,1.3,0.3,0.3,2.0,1.3,0.278,4.5,0.8,1.0,0.8,4,0,13.0,0.5,0.3,3.5,0.3,0.3,2.5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Edwin Ubiles2012,Edwin Ubiles,25,WAS,7.3,0.36200000000000004,0.278,0.16699999999999998,-0.1,0.0,0.0,-0.026000000000000002,-5.6,-2.6,-8.3,-0.1,2012,2012,0.0
1723,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,1,0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Hassan Whiteside2011,Hassan Whiteside,21,SAC,-17.9,,,,0.0,0.0,0.0,0.006999999999999999,-5.9,-0.2,-6.1,0.0,2011,2012,0.0
1724,0.7,0.444,1.5,0.0,0.0,0.0,0.0,0.8,1.3,0.7,0.444,1.5,0.3,0.41700000000000004,0.7,18,0,6.1,0.9,0.7,1.6,0.2,0.3,2.2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Hassan Whiteside2012,Hassan Whiteside,22,SAC,16.2,0.449,0.0,0.444,0.0,0.2,0.2,0.073,-6.3,-0.4,-6.7,-0.2,2012,2012,0.0
4331,0.5,0.35700000000000004,1.4,0.0,0.0,0.0,0.5,0.2,0.3,0.5,0.35700000000000004,1.4,0.4,0.444,0.9,10,0,4.5,0.6,0.4,1.4,0.2,0.2,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Travis Leslie2012,Travis Leslie,21,LAC,14.6,0.39,0.0,0.643,0.0,0.0,0.1,0.06,-1.3,1.3,0.0,0.0,2012,2012,0.0
4442,0.8,0.5429999999999999,1.5,0.0,0.0,0.0,0.2,0.2,0.9,0.8,0.5429999999999999,1.5,0.3,0.5710000000000001,0.6,23,0,5.9,0.6,0.4,2.0,0.2,0.1,1.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Vernon Macklin2012,Vernon Macklin,25,DET,18.2,0.5589999999999999,0.0,0.4,0.3,0.1,0.5,0.161,-0.3,-0.7,-1.0,0.0,2012,2012,0.0
4076,3.4,0.528,6.4,0.0,0.133,0.2,1.5,0.4,2.2,3.4,0.515,6.6,0.6,0.688,0.9,69,19,19.8,0.6,1.8,7.5,0.6,0.9,2.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Sonny Weems2010,Sonny Weems,23,TOR,12.9,0.5329999999999999,0.033,0.14,0.8,0.5,1.3,0.044000000000000004,-1.1,-0.8,-1.9,0.0,2010,2012,0.0
4077,3.6,0.467,7.7,0.3,0.27899999999999997,1.0,1.8,0.0,1.9,3.9,0.444,8.7,1.2,0.7659999999999999,1.6,59,28,23.9,0.7,1.5,9.2,0.6,1.5,2.6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Sonny Weems2011,Sonny Weems,24,TOR,10.2,0.49200000000000005,0.11900000000000001,0.183,-0.4,0.0,-0.4,-0.013000000000000001,-2.2,-2.3,-4.4,-0.9,2011,2012,0.0
2015,1.1,0.485,2.3,1.1,0.368,3.0,0.7,0.1,0.9,2.2,0.419,5.3,0.2,0.6,0.3,57,12,17.1,0.2,1.4,5.7,0.4,0.6,1.2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Jason Kapono2010,Jason Kapono,28,PHI,8.4,0.527,0.568,0.05,0.3,0.1,0.5,0.023,-0.9,-2.9,-3.8,-0.4,2010,2012,0.0
2016,0.3,0.3,0.8,0.0,0.125,0.3,0.2,0.0,0.3,0.3,0.25,1.2,0.0,0.5,0.1,24,2,4.7,0.1,0.2,0.7,0.1,0.1,0.5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Jason Kapono2011,Jason Kapono,29,PHI,1.6,0.27699999999999997,0.28600000000000003,0.071,-0.3,0.1,-0.2,-0.07,-6.6,-1.0,-7.6,-0.2,2011,2012,0.0
2017,0.5,0.46399999999999997,1.0,0.3,0.29600000000000004,1.0,0.4,0.0,0.4,0.8,0.382,2.0,0.1,1.0,0.1,27,0,10.0,0.1,0.8,2.0,0.1,0.2,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Jason Kapono2012,Jason Kapono,30,LAL,4.5,0.47600000000000003,0.491,0.073,0.0,0.1,0.1,0.021,-2.8,-2.0,-4.8,-0.2,2012,2012,0.0
1091,1.4,0.5,2.8,0.0,0.0,0.0,0.6,0.8,3.8,1.4,0.5,2.8,1.8,0.5,3.6,5,0,19.6,1.6,2.8,4.6,1.0,1.6,5.4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Darryl Watkins2012,Darryl Watkins,27,NOH,10.8,0.525,0.0,1.286,-0.1,0.2,0.1,0.055999999999999994,-4.2,2.6,-1.6,0.0,2012,2012,0.0
1811,1.5,0.446,3.4,0.0,0.0,0.0,0.2,0.4,1.1,1.5,0.446,3.4,0.2,0.667,0.3,36,0,8.3,0.6,0.7,3.2,0.1,0.4,1.6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,JaJuan Johnson2012,JaJuan Johnson,22,BOS,11.4,0.456,0.0,0.07400000000000001,-0.3,0.5,0.2,0.032,-5.8,-0.1,-5.9,-0.4,2012,2012,0.0
4567,4.1,0.406,10.0,0.3,0.366,0.8,0.9,1.0,4.9,4.4,0.40299999999999997,10.8,3.0,0.7979999999999999,3.7,52,51,31.8,2.2,3.3,12.0,0.7,1.5,7.2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Yi Jianlian2010,Yi Jianlian,22,NJN,12.3,0.48100000000000004,0.073,0.34299999999999997,0.0,1.3,1.3,0.037000000000000005,-3.4,-0.5,-3.9,-0.8,2010,2012,0.0
4568,2.3,0.425,5.3,0.0,0.231,0.2,0.4,0.5,2.7,2.3,0.418,5.5,1.0,0.6809999999999999,1.4,63,11,17.7,1.3,1.8,5.6,0.4,0.8,3.9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Yi Jianlian2011,Yi Jianlian,23,WAS,10.1,0.45899999999999996,0.037000000000000005,0.262,-0.4,0.8,0.4,0.016,-4.5,-1.2,-5.7,-1.0,2011,2012,0.0
4569,0.9,0.389,2.4,0.1,0.3,0.3,0.2,0.3,1.2,1.0,0.37799999999999995,2.7,0.5,0.667,0.7,30,0,6.8,0.4,0.8,2.6,0.2,0.5,1.6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Yi Jianlian2012,Yi Jianlian,24,DAL,10.4,0.433,0.122,0.256,-0.3,0.3,0.0,-0.003,-6.5,-0.2,-6.7,-0.3,2012,2012,0.0
4396,0.5,0.33299999999999996,1.4,0.1,0.33299999999999996,0.2,0.5,0.2,0.7,0.5,0.33299999999999996,1.6,0.2,0.6,0.3,15,0,5.9,0.2,0.2,1.3,0.3,0.1,0.9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Tyler Honeycutt2012,Tyler Honeycutt,21,SAC,10.4,0.382,0.125,0.20800000000000002,0.0,0.1,0.0,0.013000000000000001,-4.0,0.0,-4.0,-0.1,2012,2012,0.0
411,2.3,0.545,4.2,0.0,0.0,0.0,1.5,1.2,5.1,2.3,0.541,4.2,0.9,0.406,2.3,69,67,28.6,3.6,1.9,5.5,1.2,0.9,8.7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ben Wallace2010,Ben Wallace,35,DET,15.8,0.526,0.006999999999999999,0.5479999999999999,2.4,2.3,4.7,0.115,0.0,3.5,3.5,2.8,2010,2012,0.0
412,1.2,0.449,2.7,0.0,0.5,0.0,1.3,1.0,4.1,1.2,0.45,2.8,0.4,0.33299999999999996,1.1,54,49,22.9,2.4,1.5,2.9,1.0,0.8,6.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ben Wallace2011,Ben Wallace,36,DET,12.3,0.442,0.013000000000000001,0.38299999999999995,0.5,1.4,1.9,0.07200000000000001,-1.6,3.3,1.7,1.2,2011,2012,0.0
413,0.5,0.402,1.3,0.0,0.25,0.1,0.7,0.8,3.0,0.5,0.395,1.4,0.3,0.34,0.8,62,11,15.8,1.3,1.0,1.4,0.8,0.5,4.3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ben Wallace2012,Ben Wallace,37,DET,10.7,0.39799999999999996,0.047,0.547,-0.1,1.6,1.4,0.07,-3.3,3.9,0.7,0.8,2012,2012,0.0
1041,0.4,0.28600000000000003,1.4,0.0,0.0,1.2,1.2,0.0,0.6,0.4,0.154,2.6,0.0,,0.0,5,0,7.8,0.0,0.2,0.8,0.0,0.4,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Darington Hobson2012,Darington Hobson,24,MIL,-3.3,0.154,0.462,0.0,-0.2,0.0,-0.2,-0.225,-8.9,-3.8,-12.7,-0.1,2012,2012,0.0
430,2.0,0.603,3.3,1.4,0.431,3.3,1.1,0.1,2.1,3.4,0.517,6.6,1.1,0.7959999999999999,1.4,35,13,21.9,0.4,2.4,9.4,0.7,0.8,2.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Bill Walker2010,Bill Walker,22,TOT,14.6,0.649,0.5,0.21100000000000002,1.6,0.3,1.9,0.121,1.7,-1.8,-0.2,0.4,2010,2012,0.0
431,0.7,0.542,1.4,1.0,0.386,2.5,0.6,0.1,1.7,1.7,0.441,3.9,0.5,0.705,0.7,61,1,12.9,0.3,1.3,4.9,0.3,0.6,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Bill Walker2011,Bill Walker,23,NYK,11.3,0.583,0.648,0.18600000000000003,0.7,0.4,1.1,0.069,-0.1,-2.4,-2.5,-0.1,2011,2012,0.0
